pathway,pval,padj,log2err,ES,NES,size,analysis,ranked_features,Time,direction,leadingEdge_text
IL2_STAT5_SIGNALING,1.05709537034959e-05,6.19929014641152e-05,0.188057309511404,0.427857853129906,1.73085139694049,173,PH_pass,14235,D3,positive mortality association,CST7;PLSCR1;NDRG1;GADD45B;PIM1;SLC2A3;DRC1;RRAGD;CCND3;IL1R2;CKAP4;NFIL3;IL4R;KLF6;MAPKAPK2;ST3GAL4;FURIN;GLIPR2;IFITM3;SELL;HK2;MXD1;SPRED2;IL18R1;GABARAPL1;PNP;CA2;TGM2;CAPG;SMPDL3A;BMP2;SCN9A;CSF1;ADAM19;CD44;IL10;IFNGR1;IGF1R;RGS16;PHLDA1;HIPK2;FAH;GALM;MAP3K8;DENND5A;MAFF;RHOB;SPP1;GSTO1;GATA1;IL1RL1;BCL2L1;SLC1A5;NFKBIZ;DCPS;BATF;PLEC;CISH;ARL4A;IGF2R;TNFSF10
IL6_JAK_STAT3_SIGNALING,1.13864512893273e-05,6.19929014641152e-05,0.188057309511404,0.525444545622469,1.92228810465899,71,PH_pass,14235,D3,positive mortality association,PIM1;SOCS3;IL1R2;IL4R;TNFRSF1A;CXCL1;IFNGR2;ACVR1B;IL18R1;MYD88;CSF2RB;IFNAR1;CSF1;IL10RB;CD44;CCR1;CSF2RA;TGFB1;IFNGR1;IRF9;IL17RA;PTPN1;STAT3;CSF3R;MAP3K8;TNFRSF12A;PDGFC;LTBR;TLR2;IRF1;HMOX1;GRB2;IL1R1
INFLAMMATORY_RESPONSE,6.79564620070384e-06,5.5497777305748e-05,0.193509375041476,0.440723846274821,1.76480641532238,155,PH_pass,14235,D3,positive mortality association,OSM;RHOG;IL18RAP;KIF1B;PROK2;IL4R;KLF6;IFITM1;CD55;SELL;IFNGR2;ACVR1B;MXD1;GPR132;AQP9;IL18R1;ADM;FPR1;HIF1A;IFNAR1;CD82;NFKBIA;LCP2;CLEC5A;LYN;CSF1;IRF7;IL10;CHST2;FZD5;TIMP1;SRI;C5AR1;RGS16;PTPRE;EIF2AK2;BEST1;CSF3R;IL18;NAMPT;MEFV;BTG2;C3AR1;LDLR;FFAR2;TLR1;NLRP3;ABI1;RAF1;ADGRE1;NOD2;PSEN1;TNFAIP6;TNFSF10;RNF144B;PTAFR;TLR2;RELA;NMI;ADRM1;IRF1;GNA15;TAPBP;IL1R1;INHBA;CXCL8;NFKB1;CCRL2;KCNJ2;HBEGF;GP1BA;LY6E;SERPINE1;ADORA2B;ICAM1;SGMS2;PLAUR
INTERFERON_ALPHA_RESPONSE,0.00120500584745077,0.00310764665921515,0.144233372292081,0.436284260126038,1.64471187496519,88,PH_pass,14235,D3,positive mortality association,PLSCR1;TRIM25;IL4R;IFITM1;SLC25A28;IFITM3;SELL;IFITM2;TRIM21;CSF1;GMPR;IRF7;IRF2;IRF9;TRAFD1;TMEM140;EIF2AK2;ADAR;IFI35;TDRD7;PARP9;OGFR;CMPK2;NCOA7;IFI27;TRIM5;HELZ2;NMI;IRF1;OASL;MX1;CCRL2;RSAD2;PSMB8;LY6E;TRIM14;CMTR1;SP110;IFI44;CASP1;TAP1;MVB12A;RNF31;UBE2L6;GBP2
INTERFERON_GAMMA_RESPONSE,0.00404528216380565,0.00861820982723813,0.129006250027651,0.356020189354354,1.44740997462877,184,PH_pass,14235,D3,positive mortality association,PLSCR1;UPP1;PIM1;SOCS3;EIF4E3;TRIM25;IL4R;SLC25A28;IFITM3;MVP;MYD88;PNP;IFITM2;FPR1;HIF1A;TMT1B;CSF2RB;NFKBIA;LCP2;TRIM21;IRF7;IRF2;SRI;IRF9;FCGR1A;CASP4;TOR1B;TRAFD1;PTPN1;EIF2AK2;STAT3;ADAR;IFI35;PTPN6;NAMPT;TDRD7;SECTM1;OGFR;NLRC5;CMPK2;PLA2G4A;IFI27;LATS2;PELI1;TNFAIP6;ARL4A;RBCK1;TNFSF10;MX2;C1R;HELZ2;NMI;MTHFD2;IRF1;ARID5B;TAPBP;ZNFX1;PFKP;OASL;MX1;NFKB1;ZBP1;SELP;PTGS2;VAMP5;RSAD2;PSMB8;PML
KRAS_SIGNALING_DN,0.536365683404639,0.625759963972079,0.015126619501126,0.260214124908146,0.968559482461356,80,PH_pass,14235,D3,positive mortality association,PTGFR;ASB7;MAGIX;ENTPD7;CCNA1;SERPINB2;CHST2;GTF3C5;SKIL;SELENOP;BARD1;ZBTB16;SHOX2;MEFV;BTG2
KRAS_SIGNALING_UP,0.0888557425953548,0.136060355849137,0.0478436678923894,0.316169380095373,1.25413958208356,138,PH_pass,14235,D3,positive mortality association,MMP9;SPRY2;TRIB1;ARG1;CDADC1;GADD45G;LAT2;CA2;PPP1R15A;BMP2;GALNT3;PLAU;RETN;CSF2RA;TLR8;RGS16;LCP1;F2RL1;ALDH1A2;GLRX;PLEK2;CD37;ADAM8;C3AR1;SPP1;RBM4;FCER1G;MPZL2;G0S2;BTBD3;LAPTM5;NIN;TOR1AIP2;AKT2;GYPC;MTMR10;ITGB2;VWA5A;INHBA;H2BC3;TMEM158;TFPI;PTGS2;YRDC;GPNMB;PSMB8;HBEGF
MITOTIC_SPINDLE,0.0118368097621026,0.0223078337824241,0.120674297088992,0.3398419169397,1.38269444609493,186,PH_pass,14235,D3,positive mortality association,TUBA4A;CDK5RAP2;KIF1B;RANBP9;KIF3C;CDC42EP1;PPP4R2;MARCKS;ARL8A;LMNB1;FGD4;PRC1;GSN;RASA2;CDC42EP4;CDC42;BIRC5;SPTBN1;TPX2;ARHGEF11;AURKA;CLASP1;NCK2;PXN;MARK4;CNTROB;CSNK1D;STAU1;CAPZB;PREX1;FLNB;WASF2;ABI1;KIF15;ARHGEF2;WASF1;KATNB1;MAP3K11;NIN;ANLN;ECT2;ARHGDIA;ARHGAP27;NF1;ARHGEF12;EZR;PDLIM5;RALBP1;KIF4A;NEDD9;MAP1S;ARHGAP4;CLIP1;PIF1;MYH10;NEK2;TLK1;KPTN;MAPRE1;KIF2C;CDC42EP2;KIF11;ROCK1;CDK1;ARAP3;ITSN1;ACTN4;MYH9;RACGAP1;CYTH2;AKAP13
MTORC1_SIGNALING,9.72539898081099e-06,6.19929014641152e-05,0.188057309511404,0.419576077934672,1.71054153144492,192,PH_pass,14235,D3,positive mortality association,SLC2A1;TUBA4A;PGM1;SLC2A3;SLA;SKAP2;NFIL3;DHCR7;MAP2K3;IDI1;GAPDH;GSR;SLC7A11;LDHA;G6PD;ALDOA;HK2;UBE2D3;PNP;RAB1A;PPP1R15A;HMBS;SLC7A5;IFRD1;GBE1;TUBG1;CORO1A;RIT1;VLDLR;TFRC;PGK1;ADD3;DDIT3;AURKA;TXNRD1;ENO1;SLC6A6;ACSL3;NAMPT;GLRX;TM7SF2;BTG2;ACTR2;LDLR;PDAP1;NIBAN1;NHERF1;PSPH;SLC1A5;CFP;ADIPOR2;GLA;TES;FADS2;PSMB5;ELOVL5;ACTR3;MTHFD2;ATP6V1D;ITGB2;SERP1;ETF1;DHCR24;GPI;SQSTM1;NFYC;CTH;CDC25A
MYC_TARGETS_V1,0.745398773006135,0.7771178697298,0.0915140765993025,-0.165253914293533,-0.924230051345847,197,PH_pass,14235,D3,negative mortality association,G3BP1;SYNCRIP;NOP56;HNRNPR;SET;SNRPA1;RSL1D1;CUL1;IARS1;DHX15;IMPDH2;STARD7;PWP1;DDX18;DDX21;HNRNPA3;NPM1;ABCE1;HNRNPU;RANBP1;YWHAQ;XRCC6;CANX;RPL34;HNRNPD;RPS6;PPIA;SERBP1;NCBP1;CSTF2;EPRS1;XPOT;NAP1L1;RPL22;RPL6;RPL14;NCBP2;RPL18;SLC25A3;ILF2;GNL3;SRSF1;HSPD1;CCT7;RRP9;HSPE1;TARDBP;PABPC4;PCNA;NME1;HNRNPA2B1;CLNS1A;RPS3;DEK;SRSF7;EIF3D;RPS5;SNRPD1;TUFM;SSB;CAD;HDAC2;GLO1;APEX1;BUB3;ORC2;HDDC2;HNRNPA1
MYC_TARGETS_V2,0.317480719794344,0.388913881748072,0.0633201262592919,-0.235225133688235,-1.0706578385704,57,PH_pass,14235,D3,negative mortality association,NOP56;UTP20;DDX18;PUS1;NPM1;MPHOSPH10;PRMT3;TCOF1;NIP7;MRTO4;LAS1L;UNG;PPAN;GNL3;HSPD1;WDR43;RRP9;HSPE1;EXOSC5;IMP4;DUSP2;TFB2M;PPRC1;GRWD1
MYOGENESIS,0.0264756944444444,0.0463324652777778,0.0913212902305258,0.358185759700521,1.38727336705061,110,PH_pass,14235,D3,positive mortality association,ACSL1;GADD45B;MYL6B;FOXO4;ITGA7;MEF2A;GSN;PDLIM7;IFRD1;RIT1;LSP1;TGFB1;CLU;KLF5;GABARAPL2;COL4A2;TNNI2;ATP6AP1;SLC6A8;HDAC5;TPM3;KCNH2;BAG1;CKB;ACHE;SIRT2;SVIL;AKT2;PRNP;DAPK2;FLII;FKBP1B;AK1;ENO3;MYOM1;HBEGF;MYBPC3;SYNGR2;NOTCH1;APP;SMTN;ITGB5;MYH9;SPARC;MYO1C;IGFBP7;AGL
NOTCH_SIGNALING,0.594178082191781,0.64210929232432,0.0359438339015201,-0.245102992081082,-0.912499998197147,25,PH_pass,14235,D3,negative mortality association,MAML2;ARRB1;CUL1;PSEN2;TCF7L2;LFNG;DTX1;PPARD
OXIDATIVE_PHOSPHORYLATION,0.160644228783812,0.218654644733522,0.0336146421505993,0.284881186205685,1.16481168159232,199,PH_pass,14235,D3,positive mortality association,NQO2;ATP6V1C1;POR;ATP6V0C;LDHA;ALAS1;OAT;NDUFB3;COX7A2L;MFN2;CYB5R3;SDHC;RHOT1;GRPEL1;ACAA1;ATP6V0B;COX6B1;SUCLG1;ATP6AP1;UQCR10;ATP6V0E1;NDUFA2;HTRA2;ATP6V1H;PRDX3;HADHB;NDUFA8;ACADVL;UQCRC1;ATP6V1D;TIMM8B;DLD;NDUFA4;NDUFS4;GPI;ATP5MF;NDUFC2;TCIRG1;COX5B;ISCU;COX6A1;SLC25A20;ATP5PF;BCKDHA;SLC25A11;GPX4;TIMM10;ATP5F1B;ATP6V1E1;ATP6V1F;SDHA;NDUFA3;BAX;HADHA;UQCR11;COX8A;CYC1;MTRR;ECH1;NDUFB4;TIMM9;MTRF1;OGDH;TIMM13;MTX2;COX7A2;COX5A;COX7B;PHB2;POLR2F;HCCS;NDUFS2;MGST3;IDH3G;ATP5PD;COX15;ATP5PB;ACO2;RETSAT;NDUFA7;SDHB;NDUFAB1;ATP6V1G1;UQCRFS1;MAOB;PDHB;ATP5F1C;ATP5F1E
P53_PATHWAY,7.81382144392529e-05,0.000294520962117184,0.170659227573092,0.408262921162636,1.6539553199252,175,PH_pass,14235,D3,positive mortality association,NDRG1;GADD45A;UPP1;STOM;TGFA;CEBPA;CCND3;CDK5R1;SLC7A11;SERTAD3;IER3;ABHD4;CTSD;ACVR1B;MXD1;PPP1R15A;CD82;DRAM1;PRMT2;BMP2;TGFB1;SAT1;FOS;ZBTB16;TOB1;RGS16;DDIT3;TRAFD1;PTPRE;SLC3A2;MKNK2;NINJ1;ALOX15B;HEXIM1;FGF13;BTG2;RXRA;STEAP3;RHBDF2;RAB40C;SP1;S100A4;CYFIP2;CGRRF1;APAF1;OSGIN1;PPM1D;PRKAB1;PLK3;GM2A;INHBB;ZFP36L1;PDGFA;VWA5A;HMOX1;RCHY1;AK1;IRAK1;ISCU;RNF19B;BAIAP2;CCNK;PMM1;DEF6;VDR;HBEGF;RALGDS;BAX;NOTCH1;APP;FOXO3;PLK2;MXD4;SDC1;TAX1BP3;BTG1;CASP1;TAP1;ATF3;TRIB3;RAD51C;ST14;ABCC5
PEROXISOME,0.245026413397775,0.307853698884383,0.0273285370266105,0.305820886287281,1.14446727756675,84,PH_pass,14235,D3,positive mortality association,ACSL1;IDI1;MVP;HSD3B7;ACSL4;ATXN1;FIS1;ACAA1;ACOX1;PRDX5;TSPO;EHHADH;YWHAH;ACOT8;STS;SOD1;ELOVL5;DHCR24;CTBP1;SIAH1;ABCD1;BCL10;ECH1;GSTK1;HSD11B2;NUDT19;HSD17B11;ABCC5;TOP2A;CDK7;CRAT;SLC27A2;PEX2;RDH11;RETSAT;FDPS
PI3K_AKT_MTOR_SIGNALING,7.00270156903002e-05,0.000285943647402059,0.170659227573092,0.473760724325485,1.79159044995324,90,PH_pass,14235,D3,positive mortality association,SLC2A1;RALB;SLA;MAP2K6;MAP2K3;CDKN1B;TNFRSF1A;CAB39;CFL1;UBE2D3;MYD88;ARF1;RPS6KA1;MKNK1;PFN1;PTEN;AP2M1;RIT1;AKT1S1;MAPK1;YWHAB;DDIT3;MKNK2;PRKAR2A;ARPC3;VAV3;ACTR2;GRK2;ECSIT;PRKAG1;RAF1
PROTEIN_SECRETION,0.0433225120340311,0.0684775190215331,0.0719516678892624,0.36494882307519,1.37073239070768,86,PH_pass,14235,D3,positive mortality association,KIF1B;CD63;ARF1;VAMP3;NAPA;GNAS;AP2M1;MAPK1;AP2B1;TSG101;RAB5A;AP3S1;PAM;AP2S1;STX16;GLA;SOD1;STAM;IGF2R;SEC22B;ATP6V1H;COPE;LAMP2;RAB2A;SNAP23;AP1G1;RER1;SEC24D;ARFGAP3;ICA1;COPB1;ERGIC3;RAB14;VAMP7;PPT1;YIPF6
REACTIVE_OXYGEN_SPECIES_PATHWAY,6.16745744722728e-06,5.5497777305748e-05,0.193509375041476,0.598052671323521,2.0491202516253,46,PH_pass,14235,D3,positive mortality association,GCLM;HHEX;MSRA;LAMTOR5;CDKN2D;GSR;G6PD;TXN;SBNO2;JUNB;FES;LSP1;TXNRD1;PRDX2;SRXN1;GLRX;EGLN2;PRDX6;SOD1;MPO;MGST1;PRNP;PFKP;GPX4;NDUFB4;PTPA;PDLIM1;STK25;OXSR1;NDUFS2;MBP
SPERMATOGENESIS,0.566857798165138,0.64210929232432,0.0145941818713357,0.259314685354137,0.945741935475095,69,PH_pass,14235,D3,positive mortality association,PGS1;AGFG1;TLE4;CCNA1;TALDO1;DMC1;AURKA;PRKAR2A;H1-6;IP6K1;CDKN3;BRAF;ARL4A;CLVS1
TGF_BETA_SIGNALING,0.000324894972720582,0.000994990853956781,0.157999743098826,0.533205679832378,1.83190375997912,47,PH_pass,14235,D3,positive mortality association,FKBP1A;RAB31;FURIN;IFNGR2;ID1;UBE2D3;TGFBR1;JUNB;PPP1R15A;BMP2;SPTBN1;SKIL;TGFB1;RHOA;HIPK2;SMAD1;CTNNB1;TGIF1;CDH1;THBS1;PPM1A;PPP1CA
TNFA_SIGNALING_VIA_NFKB,2.27857517201007e-12,5.58250917142467e-11,0.284838087626478,0.528468592950407,2.13656739986016,171,PH_pass,14235,D3,positive mortality association,PFKFB3;LITAF;GADD45A;GADD45B;BCL2A1;SLC2A3;SOCS3;TRIB1;NFIL3;KLF6;B4GALT5;MAP2K3;MARCKS;IER3;FOSL2;BCL6;BCL3;CXCL1;PNRC1;PLPP3;IFNGR2;MXD1;ZC3H12A;ETS2;JUNB;CEBPB;LAMB3;PPP1R15A;NFKBIA;IRS2;DRAM1;TIPARP;DUSP1;JAG1;TNIP1;BMP2;CSF1;ZFP36;CD44;SERPINB2;CEBPD;PLAU;VEGFA;SAT1;FOS;EFNA1;PHLDA1;EHD1;PTPRE;PER1;NINJ1;F2RL1;MAP3K8;IER2;IL18;DENND5A;MAFF;NAMPT;BTG2;RHOB;LDLR;STAT5A;PTX3;TGIF1;EGR1;PLEK;G0S2;RCAN1;CCNL1;AREG;TNFAIP6;KDM6B;KLF9;TLR2;SDC4;TNIP2;TUBB2A;SERPINB8;RELA;IRF1;CFLAR;PDLIM5;INHBA;RELB;EIF1;SQSTM1;NFKB1;CCRL2;RNF19B;PTGS2;YRDC
UNFOLDED_PROTEIN_RESPONSE,0.829090909090909,0.846363636363636,0.0532638345255108,-0.170985756715745,-0.868977922957798,105,PH_pass,14235,D3,negative mortality association,FUS;NOP56;NOP14;EXOSC10;HSPA9;IARS1;PARN;SKIC3;DKC1;CNOT2;NPM1;EIF2AK3;IMP3;SDAD1;EXOSC2;EXOSC9;HSP90B1;DDX10;TSPYL2;EDEM1;SLC1A4;XPOT;LSM4;ALDH18A1;MTREX;GEMIN4;SEC31A
UV_RESPONSE_DN,0.039426523297491,0.0666172290198987,0.0743880192035108,0.34879285867559,1.34948046710972,109,PH_pass,14235,D3,positive mortality association,MAPK14;PTGFR;PPARG;DLC1;CDKN1B;GCNT1;ATP2B4;PLPP3;ID1;CITED2;DUSP1;RASA2;PTEN;ATXN1;VLDLR;SRI;IGF1R;ADD3;SCN8A;APBB2;NR3C1;PIK3CD;LDLR;RXRA;SYNE1;WDR37;FHL2;NFIB
UV_RESPONSE_UP,4.7994070681496e-05,0.000213791769399391,0.17664908299824,0.446495335018712,1.75064738227381,123,PH_pass,14235,D3,positive mortality association,TUBA4A;CCND3;ARRB2;ATP6V1C1;GRINA;ALAS1;FURIN;ALDOA;CA2;UROD;JUNB;NFKBIA;CYB5R1;CDC34;LYN;BMP2;RAB27A;BSG;PRKCD;TFRC;GGH;GRPEL1;SULT1A1;ACAA1;FOS;SHOX2;BTG2;MAOA;AP2S1;SLC6A8;RHOB;KCNH2;PDAP1;STARD3;WIZ;PRKACA;NUP58;TST;RXRB;DGAT1;KLHDC3;TMBIM6;HYAL2;IRF1;HMOX1;MARK2;APOM;SQSTM1;TARS1;NAT1;ATP6V1F;MGAT1;ICAM1;DNAJA1;H2AX;BTG1;PPT1;TAP1;CLCN2;DNAJB1;ATF3;STK25;CLTB
WNT_BETA_CATENIN_SIGNALING,0.136238532110092,0.196343766864544,0.082532787767263,-0.315965686870788,-1.24716653873046,31,PH_pass,14235,D3,negative mortality association,SKP2;LEF1;TCF7;PTCH1;CUL1;PSEN2
XENOBIOTIC_METABOLISM,0.000828655732400773,0.00238847828750811,0.151273237061354,0.400984653529614,1.58727258622609,136,PH_pass,14235,D3,positive mortality association,PGD;UPP1;DDAH2;POR;PINK1;GSR;CDA;TNFRSF1A;ARG1;ALAS1;SMOX;AQP9;ETS2;GABARAPL1;CA2;RAP1GAP;TPST1;PTGR1;ARG2;DHRS7;VNN1;ACOX1;MARCHF6;SLC6A6;FAH;NINJ1;PYCR1;MAOA;UPB1;GSTO1;CES1;BLVRB;SLC1A5;GCNT2;CYFIP2;ELOVL5;TMBIM6;LPIN2;PDLIM5;HMOX1;IL1R1;SERTAD1
ADIPOGENESIS,0.876608187134503,0.924298752933932,0.0220508911961189,-0.159184273970377,-0.842850732348807,176,Primary,14541,D5,negative mortality association,NDUFAB1;MRPL15;ATP5PO;DLAT;ECHS1;AK2;NDUFS3;SLC66A3;ACAA2;DBT;DNAJB9;HADH;ATP1B3;MAP4K3;ENPP2;PDCD4;IMMT;SCP2;PHYH;EPHX2;ANGPT1;JAGN1;ESYT1;PTCD3;DNAJC15;ACADM;SLC25A10;NDUFA5;REEP5;SSPN
ALLOGRAFT_REJECTION,0.0032668780414671,0.00941629553128753,0.136831791314999,-0.282041827577346,-1.48616253396557,169,Primary,14541,D5,negative mortality association,HLA-DRA;NPM1;ABCE1;RPS3A;LY75;HLA-DMB;HLA-DMA;ITK;CD3D;SIT1;TRAT1;CD3G;EIF3A;CD86;DARS1;RPL9;CTSS;CD28;UBE2N;RPL39;CCND2;CD4;IL7;ETS1;HLA-DOA;LY86;CD40LG;RPS19;EIF3D;HDAC9;CD8B;TNF;LCK;IRF8;IRF4;CD74;RIPK2;HLA-DQA1;CCR2;FCGR2B;MRPL3;CD2;STAT4;ZAP70;CD8A;NME1;CD3E;CD79A;IL15
ANDROGEN_RESPONSE,0.0565210329706026,0.102575207983686,0.0760356521608407,0.306196914758233,1.35359925996968,86,Primary,14541,D5,positive mortality association,FKBP5;NDRG1;CAMKK2;GSR;CCND3;HPGD;PTK2B;SLC38A2;HERC3;ACTN1;MAK;RPS6KA3;IQGAP2;ACSL3;IDI1;MERTK;MYL12A;ARID5B
ANGIOGENESIS,0.969400462551148,0.969400462551148,0.0131864025565188,0.181210280325113,0.587533439159886,22,Primary,14541,D5,positive mortality association,LRPAP1;JAG1;FGFR1;PGLYRP1;APP;S100A4;TIMP1;FSTL1;VEGFA;PF4
APICAL_JUNCTION,0.00311756083659472,0.00941629553128753,0.136831791314999,0.330863077448552,1.56856372937783,131,Primary,14541,D5,positive mortality association,MAPK14;SIRPA;ADAM9;PIK3CB;SKAP2;MMP9;CAP1;ALOX15B;ACTN1;MAPK13;PTEN;NF1;ITGA10;THBS3;RAC2;VASP;SYK;CD274;MAP3K20;IKBKG;ZYX;PTPRC;ACTB;CNN2;PCDH1;B4GALT1;COL17A1;MYH9;FYB1;RASA1;ICAM5;PBX2;INPPL1;ARPC2;CTNNA1;STX4;CLDN15;NECTIN2;CLDN9;ACTN4;MSN;GNAI2;SHC1;ICAM1;YWHAH;TUBG1;TAOK2;VCL;MPZL1;KCNH2;MYH10;PARD6G;BAIAP2
APICAL_SURFACE,0.325667134831461,0.443269155742821,0.0302358693091482,0.313998874396422,1.09325902396773,29,Primary,14541,D5,positive mortality association,FLOT2;LYN;PCSK9;CRYBG1;NCOA6;B4GALT1;DCBLD2;SLC2A4;BRCA1;ADIPOR2;APP;HSPB1;IL2RG
APOPTOSIS,0.210387187062665,0.312393095941533,0.0364798357316103,0.236779345658227,1.13350390309143,140,Primary,14541,D5,positive mortality association,GADD45A;CFLAR;GSR;RNASEL;HGF;IGF2R;ADD1;TIMP2;GSN;RARA;PSEN1;CREBBP;FAS;ROCK1;CCNA1;IFITM3;EMP1;CD44;HMGB2;CASP4;NEDD9;DPYD;IFNGR1;PPP2R5B;CTNNB1;CLU;CDKN1B;XIAP;CASP2;TSPO;DNAJC3;GADD45B;TNFSF10;IER3;TXNIP;BCAP31;PPP3R1;IRF1;ANXA1;TAP1;GNA15;BRCA1;GPX3;F2R;APP;BCL2L1;CASP8;DNAJA1;CTH;TIMP1;CASP9;CASP1;PLCB2;HSPB1
BILE_ACID_METABOLISM,0.299670969374842,0.43187874998139,0.0393767579926886,-0.236648073728757,-1.08165512420141,75,Primary,14541,D5,negative mortality association,ABCD2;CYP27A1;NR3C2;HACL1;PAOX;SLC23A2;PEX12;EFHC1;LCK;SCP2;SLC35B2;PHYH;EPHX2;IDH2;HSD17B4;PEX7;ACSL5;SOD1;SLC29A1;TFCP2L1;ABCD3;PXMP2;AMACR
CHOLESTEROL_HOMEOSTASIS,0.00897835063095597,0.0233813743764083,0.120674297088992,0.372486428518594,1.57291832423411,67,Primary,14541,D5,positive mortality association,PLSCR1;ABCA2;NFIL3;NIBAN1;PDK3;ALCAM;LDLR;IDI1;ANTXR2;PPARG;S100A11;PNRC1;CHKA;ACSS2;DHCR7;CTNNB1;CLU;JAG1;FBXO6
COAGULATION,0.100923375992224,0.159524045923193,0.0559949767165323,0.286505238330767,1.27021708704192,87,Primary,14541,D5,positive mortality association,ADAM9;MMP9;KLF7;FURIN;RAC1;GSN;SERPINA1;RABIF;CTSK;WDR1;HPN;F2RL2;SERPINE1;F12;C1R;CLU;LAMP2;MMP8;GNB2;THBS1;ANXA1;F8;FN1;PLAU;GP1BA;ITGB3;TIMP1;CASP9;P2RY1;CTSB;CFB;PEF1;SERPINB2;PLEK;CPQ;ISCU;SPARC;VWF;MST1;PF4
COMPLEMENT,0.00166558822322147,0.00582955878127514,0.144233372292081,0.317127397290465,1.56024599719434,169,Primary,14541,D5,positive mortality association,ITGAM;CR1;ADAM9;PLSCR1;PIK3CG;LCP2;HSPA1A;PRKCD;DGKH;LYN;PCSK9;IRF2;TIMP2;COL4A2;CD55;S100A12;PSEN1;RHOG;SERPINA1;PIM1;CDK5R1;GCA;JAK2;RAF1;RABIF;F5;EHD1;CD59;USP15;S100A9;GRB2;PIK3R5;CA2;CEBPB;CASP4;CDA;VCPIP1;MSRB1;PIK3CA;SERPINE1;PRSS36;C1R;CLU;BRPF3;TNFAIP3;AKAP10;WAS;LAMP2;CPM;GNAI3;MMP8;GNB2;CTSD
DNA_REPAIR,0.000775478892487787,0.00292295890245397,0.151273237061354,-0.315719736420893,-1.623592292962,144,Primary,14541,D5,negative mortality association,RNMT;GTF2H1;GTF2H3;NUDT21;ERCC8;NELFCD;SRSF6;ADA;APRT;NCBP2;POLR2D;IMPDH2;DUT;POLR1H;ERCC4;LIG1;PCNA;SF3A3;ITPA;MRPL40;POLR2K;RFC3;POLR1C;POLR2C;RPA3;NFX1;UMPS;NME3;SEC61A1;ERCC3;AK3;EDF1;NME1;TMED2;PDE4B;GTF2A2;TP53;RFC4;TAF9;ERCC5
E2F_TARGETS,1.12718658632316e-06,1.38080356824587e-05,0.203976791242268,-0.349845258329781,-1.88748337101442,200,Primary,14541,D5,negative mortality association,SYNCRIP;NOP56;EED;NUDT21;MAD2L1;RAN;PPP1R8;CNOT9;MYC;EIF2S1;AK2;PAICS;KIF22;SLBP;STMN1;SRSF2;ASF1A;PMS2;TMPO;DCTPP1;DUT;RAD50;WDR90;PHF5A;LIG1;PCNA;PRDX4;IPO7;RFC3;MLH1;HNRNPD;CSE1L;RAD1;RPA3;CDC25B;NUP205;RBBP7;CDK4;NUP107;DNMT1;NME1;TBRG4;SMC3;TP53;RPA1;ILF3;MCM3;CENPM;NAP1L1;PAN2;XRCC6;MRE11;CTPS1;SSRP1;SMC1A;RFC1;TRA2B;RANBP1;CDK1;MSH2;SNRPB;MCM5;POLE;SMC4;ZW10;RNASEH2A;CKS1B;CBX5;SRSF1;MTHFD2;NOLC1;POLD1;DSCC1;UBR7;RRM2;MCM7
EPITHELIAL_MESENCHYMAL_TRANSITION,0.346220884170496,0.458508738496062,0.0272885165856835,0.225868666533046,1.05349506756673,119,Primary,14541,D5,positive mortality association,GADD45A;BASP1;COL4A2;FBN2;FAS;PCOLCE2;EFEMP2;QSOX1;CAPG;CD59;CD44;NOTCH2;COL7A1;PFN2;TGFB1;SERPINE1;AREG;WIPF1;COLGALT1;TNFAIP3;PDLIM4;TPM1;PLOD1;COPA;GADD45B;COL6A3;LOXL1;THBS1;ACTA2;ANPEP;ITGA5;VIM
ESTROGEN_RESPONSE_EARLY,0.0268516869343184,0.0572057678165915,0.111722689770913,0.286528707858607,1.37502066992804,143,Primary,14541,D5,positive mortality association,FKBP5;AFF1;IGF1R;SVIL;MREG;KAZN;MED13L;OLFML3;CA12;RARA;TTC39A;KDM4B;RAB31;SLC2A1;TIPARP;JAK2;SIAH2;GAB2;CHPT1;MINDY1;INHBB;FOXC1;RHOBTB3;TOB1;UGCG;CD44;ANXA9;FHL2;GLA;CANT1;AREG;TUBB2B;DHCR7;NADSYN1;B4GALT1;SH3BP5;FLNB;CISH;AMFR;DLC1;RAPGEFL1;BAG1;SLC7A5;TMEM164;KCNK5;MAST4;IL17RB;ALDH3B1;IL6ST;ABHD2;PODXL;SEMA3B;ELF3;ADD3;ITPK1;TGM2;SLC24A3;ELF1;MAPT;ARL3;ABAT
ESTROGEN_RESPONSE_LATE,0.315036541750894,0.441051158451252,0.0286261470897588,0.223209291979216,1.06854169632649,140,Primary,14541,D5,positive mortality association,ATP2B4;FKBP5;AFF1;MAPK13;CA12;RAB31;SERPINA1;JAK2;CCNA1;SIAH2;IMPA2;CHPT1;FOXC1;TOB1;BATF;S100A9;CD44;ANXA9;SNX10;CA2;GLA;JAK1;AREG;DHCR7;PTPN6;ST6GALNAC2;FLNB;CISH;CKB;AMFR;XRCC3;RAPGEFL1;BAG1;SLC7A5;HSPA4L;ZFP36;KCNK5
